Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
PAC,13-Jul-15,"HUMPBACK TRAILING MULTIPLE BLACK AND WHITE BUOYS, MULTIPLE BODY LENGTHS BEHIND WHALE. AMOUNT AND CONFIGURATION OF GEAR AND FINAL OUTCOME UNKNOWN. BUOY COLORS DIFFER FROM 7/12 SIGHTING IN SAME AREA, NOT A RESIGHT. .",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,19-Jul-15,AT LEAST 2 ORANGE/PINK BUOYS FOULED TRAILING CLOSE BEHIND THE RIGHT SIDE OF THE ANIMAL - ENTANGLEMENT APPEARS TO BE FORWARD OF THE PEDUNCLE. KELP APPEARS TO BE ALSO WRAPPED UP IN THE ENTANGLEMENT BUT ON THE LEFT SIDE OF THE WHALE. ANIMAL REPORTED TO BE FEEDING AND SWIMMING NORMALLY. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN AND POTENTIAL FOR SERIOUS INJURY EXISTS OVER TIME. . WHALE RESIGHTED IN 2019 GEAR FREE.,EN,NS,RECOVERED,Self Release,1,F,-,L10,,,,,,,,,,,,,,,,,0,,
PAC,10-Aug-15,"AT LEAST 2 RED / WHITE BUOYS BEING TRAILED BY WHALE, ABRASIONS ON LEADING EDGE OF FLUKES. CONFIGURATION AND AMOUNT OF GEAR IS UNKNOWN. A TELEMETRY BUOY WAS ATTACHED TO GEAR AND THE WHALE WAS TRACKED TRAVELING TO NEAR THE U.S./MEXICO BORDER BY 8/14 AND THEN WAS LAST DETECTED AGAIN ON 9/4 FAR OFFSHORE OF MONTEREY BAY BEFORE TRANSMISSIONS FAILED. THE WHALE WAS NOT VISUALLY RELOCATED DURING THIS TIME. FINAL OUTCOME UNKNOWN. .",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,26-Aug-15,TRAILING TWO ORANGE TORPEDO BUOYS APPROX. 100 FT. BEHIND ANIMAL WITH GREEN/BLUE LINE/ROPE. GEAR NOT VISIBLE AND CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. .,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,1
PAC,10-Sep-15,"REPORTED BY FREE DIVER. 1/2 INCH YELLOW LINE WRAPPED AROUND BODY IN FRONT OF PECTORAL FLIPPER AND YELLOW/WHITE BUOY ATTACHED SITTING ON THE BACK, 25 FEET OF TRAILING LINE, NO PHOTOS. FULL GEAR CONFIGURATION UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,14-Sep-15,"BLUE ROPE BEHIND DORSAL AROUND BODY IN FRONT OF FLUKES, SWIMMING WITH ANOTHER WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO PHOTOS.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,24-Sep-15,"AN ARTICULATED TUG AND BARGE REPORTING STRIKING A HUMPBACK WHALE OF UNKNOWN SIZE IN THE COLUMBIA RIVER. THE ANIMAL WAS SIGHTED IMMEDIATELY AFTER THE COLLISION AND ROLLED OVER. COLUMBIA RIVER BAR PILOTS FLEW OVER THE AREA WITH THEIR HELICOPTER AND STATED THE WHALE WAS SWIMMING AROUND NORMALLY. NO DATA ON VESSEL SIZE AND SPEED. BASED ON OTHER ARTICULATED TUGBOAT / BARGE SIZES, IT IS ASSUMED THE VESSEL WAS MUCH LARGER THAN THE WHALE (VESSEL SIZE > 65 FT). THIS RECORD IS ASSIGNED AS L7A.",VS,PR,UNKNOWN,-,0,F,-,L7A,,,,,,,,,,,,,,,,,0.56,,
PAC,25-Sep-15,"OREGON DUNGENESS CRAB GEAR (2 SETS OF GEAR WITH 250 FT. OF LINE). ORANGE / RED BUOYS WITH LINE LACERATING INSERTION POINT OF PECTORAL FLIPPER (=CONSTRICTING ENTANGLEMENT). PHOTOS SHOW AN OPEN WOUND AT BASE OF PECTORAL FLIPPER. 10/31 RESCUE EFFORT RESULTED IN A SIGNIFICANT AMOUNT OF GEAR BEING REMOVED. REMAINING GEAR CONSISTED OF A SINGLE PASS OF GEAR THROUGH THE MOUTH, WHICH WILL PROBABLY BE SHED BY ANIMAL. NON-SERIOUS INJURY AS A RESULT OF RESCUE EFFORT TO REMOVE CONSTRICTING GEAR. UPDATED INFORMATION MADE AVAILABLE IN 2017 INCLUDED A POSITIVE IDENTIFICATION OF SOURCE FISHERY FROM TRAP TAG AND BUOY NUMBERS. GEAR ORIGINALLY SET JUST NORTH OF CALIFORNIA / OREGON BORDER. FINAL OUTCOME UNKNOWN.",EN,NS,UNKNOWN,Partial,0,F,-,L2,,,,,,,,,,,,,,,,,0,,
PAC,26-Sep-15,"WHALE SEEN WITH GREEN 55 GALLON DRUM OR RUBBER DOCK FENDER AND LINE WRAPPED AROUND HEAD, BETWEEN PECTORAL FLIPPERS AND BLOWHOLE. DRUM IS ABOVE WATER WHEN WHALE SURFACES AND LINE WRAPS COMPLETELY AROUND ANIMAL LIKE A BRIDLE. MULTIPLE SIGHTINGS OF WHALE FROM SEPTEMBER TO NOVEMBER. UNDERWATER AND ABOVE-WATER PHOTOS OF WHALE SHOW A VERY EMACIATED ANIMAL. SERIOUS INJURY WITH CONSTRICTING GEAR AND POOR ANIMAL CONDITION. HEALTH DECLINE.  AND .",EN,SI,DECLINE,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,,
PAC,27-Sep-15,"GILLNET WRAPPED AROUND AND COVERING MOST OF TAIL WITH LINE AND NETTING TRAILING 40 FEET BEHIND WHALE ; BLUE (LEAD) AND WHITE (FLOAT) LINES AND NETTING BETWEEN. NO PHOTOS, UNKNOWN GEAR CONFIGURATION OR AMOUNT.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,1
PAC,29-Sep-15,"YELLOW POLY ROPE WRAPPED AROUND CAUDAL PEDUNCLE, 20-30 FEET OF LINE TRAILING, 1 SMALLER WHITE FOAM BUOY CLOSER TO FLUKE; ONE YELLOW/WHILE FLOAT WITH DUNGENSSS CRAB TRAP TAG BUOY TIER 4 CA ON LINE TOWARDS THE END OF THE LINE. NO PHOTOS / VIDEO TO EXAMINE. GEAR CONFIGURATION AND AMOUNT UNKNOWN. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,17-Oct-15,"LARGE MASS OF BLUE GILLNET THROUGH MOUTH AND AROUND HEAD AND RIGHT PECTORAL FLIPPER. NET APPEARS TO PIN PECTORAL FIN TO BODY. ANIMAL BREACHING. NET CUTTING INTO ROSTRUM AND ABRASIONS ON LEADING EDGES OF FLUKES. CONSTRICTING NATURE OF GILLNET WARRANTS AN L2 SERIOUS INJURY DESIGNATION. ANIMAL WAS RESIGHTED ON 10/31 IN ORANGE COUNTY, STILL ENTANGLED WITH PECTORAL FLIPPER PINNED TO BODY (=CONSTRICTING ENTANGLEMENT). . PHOTO MATCHES ARE CONCLUSIVE. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Gillnet,
PAC,17-Oct-15,"CIRCUMFERENTIAL, CONSTRICTING INJURY BEHIND HEAD, MATERIAL NOT IDENTIFIED. ANIMAL APPEARS EMACIATED AND PERHAPS DEFORMED IN REGION OF INJURY. ATTACHED MATERIAL MAY BE LIMITING ABILITY TO FEED. HEALTH DECLINE AND CONSTRICTING NATURE OF INJURY WARRANTS AN L2 SERIOUS INJURY DESIGNATION.",EN,SI,DECLINE,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,23-Oct-15,BLUE / GREEN ROPE WRAPPED AROUND HEAD AND TAILSTOCK OF ANIMAL. ROPE POSSIBLY GOES THROUGH MOUTH. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN. .,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,,
PAC,25-Oct-15,EXCELLENT UNDERWATER VIDEO SHOWS HEALTHY WHALE WITH LINE WRAPPED TIGHTLY AROUND FLUKES. ANIMAL IS TRAILING A POT/TRAP WITH APPROXIMATELY 175 FT OF LINE AND 2 WHITE BUOYS WITH BLACK AND BLUE NUMBERS. TRAP HAS CEMENT BLOCKS INSIDE. WHALE DISENTANGLED COMPLETELY AND GEAR RECOVERED (=RESCUE). FISHERY POSITIVELY IDENTIFIED AS CA LOBSTER TRAP. GEAR WAS SET IN LA JOLLA AREA. VIDEO REVIEWED BY .,EN,NS,UNKNOWN,Disentangled,0,F,-,L3,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,7-Nov-15,"REPORTED AS BLUE LINE AROUND PEDUNCLE AND TRAILING 2 WHITE BUOYS; PHOTOS CONFIRM ENTANGLEMENT, BUT PHOTO QUALITY IS POOR AND GEAR CONFIGURATION AND AMOUNT IS UNKNOWN. .",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,8-Nov-15,"REMNANT OF PREVIOUS ENTANGLEMENT WITH PIECE OF LINE OF UNKNOWN LENGTH ON DORSAL FIN; LINE FRAGMENT? POSSIBLY EMBEDDED IN DORSAL FIN OR ATTACHED ON BARNACLE ANTERIOR TO DORSAL FIN; ANIMAL DOES HAVE INDICATIONS OF PREVIOUS ENTANGLEMENT ON FLUKE (SEE PHOTOS); LINE DESCRIBED AS YELLOW ""NYLON"" - APPEARS TO BE MULTISTRAND TWISTED LINE. ENTANGLEMENT APPEARS TO BE LOOSE AND DRAPED OVER DORSAL FIN, WHALE LOOKS HEALTHY. . WHALE RESIGHTED IN 2019 GEAR FREE.",EN,NS,RECOVERED,Self Release,1,F,-,L3,,,,,,,,,,,,,,,,,0,,
PAC,27-Jan-16,"WHALE SWIMMING SLOWLY, RAISING PECTORAL FINS OUT OF WATER, 41 NMI SW OF PT. REYES. ONE YELLOW FLOAT/BUOY ATTACHED TO ROPE BEING PULLED BY WHALE, POSITION OF FLOAT CLOSE TO THE TAIL FLUKE, REPORTING PARTY BELIEVE CAUGHT ON/IN PECTORAL OR MOUTH. NO MARKINGS ON BUOY OR FOULING. REPORTED BY NOAA VESSEL REUBEN LASKER. NO PHOTOS AVAILABLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,4-Feb-16,"SINGLE LINE / ROPE RUNNING BACK FROM ROSTRUM/MOUTH AREA, RUNNING BACK ON LEFT SIDE OF BLOWHOLES AND DOWN LEFT SIDE OF BODY. SWIMMING AND DIVING BUT NOT SEEN FLUKING. NEAR TRUMP GOLF COURSE OFF PALO VERDES, PHOTOS AVAILABLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,21-Feb-16,"REPORTED BY USCG 2.5 MI WEST OF SCRIPPS PIER. 2 TO 3 WRAPS OF TWISTED 5/16 INCH NYLON LINE AROUND CAUDAL PEDUNCLE (= MULTIPLE WRAPS). WHALE SOMEWHAT ANCHORED, WAS FLUKING BEFORE, DURING, AND AFTER INTERVENTION. QUICKLY SWAM NORTH AFTER RELEASED FROM GEAR (=RESCUE). TEAM OBSERVED THE ANIMAL FORMING A C SHAPE WITH ITS BODY, SUGGESTING SOMETHING WAS GOING ON WITH THE HEAD. FISHERY AND GEAR IDENTIFIED BY TAG NUMBER AND INTERVIEW WITH FISHERMAN. WHALE DISENTANGLEMENT TEAM WAS ABLE TO CUT GROUNDING LINE AND FREE ANIMAL, WHICH IMMEDIATELY PICKED UP SPEED AND SWAM OFF. GEAR HAD BEEN SET NEAR LA JOLLA ON 2/20/2016, THE DAY PRIOR TO THE ENTANGLEMENT, WITH 25 TRAPS OF 8-10 LBS EACH AND 1/2 MILE OF LINE. NO CONFIRMATION THAT ALL GEAR HAS BEEN REMOVED. FULL CONFIGURATION OF GEAR UNKNOWN BEFORE AND AFTER DISENTANGLEMENT EFFORT. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,4-Mar-16,"GEAR CONFIRMED FROM BUOY NUMBER. GEAR WAS SET SAME DAY AND PHOTOS / VIDEO EXIST OF WHALE SELF-RELEASING FROM GEAR. FISHERMAN CONTACTED, DESCRIBED GEAR AS 12 POTS ON A STRING OF 5/16 INCH LINE, WITH 100 FT OF LINE BETWEEN POTS. SIGHTING INCLUDED 1 BUOY AND UNKNOWN AMOUNT OF LINE ATTACHED TO FLUKE. VERY ACTIVE ANIMAL, DESCRIBED AS AGITATED, FLUKE SLAPPING AND BREACHING. WHALE SUCCESSFULLY SHED GEAR. 2.5 MILES OFF DANA POINT. ORIGINAL CONFIGURATION AND AMOUNT OF GEAR UNKNOWN.",EN,NS,UNKNOWN,Self Release,0,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,4-Mar-16,"WHALE WAS SIGHTED ON 3/4 BY COAST GUARD, THEN 3/5/2016 BY DIVER 9.3 NM WEST OF POINT LOMA. LINEAR SCARS ON LEADING EDGE OF FLUKES AND CAUDAL PEDUNCLE INDICATE THIS WHALE WAS ENTANGLED IN THE PAST, BUT WAS NOT LIKELY THE CAUSE OF DEATH. FRACTURED INTERVERTEBRAL DISK AND SCAPULA WITH ASSOCIATED HEMORRHAGE IN BLUBBER AND MUSCLE INDICATES TRAUMA, POSSIBLY ATTRIBUTED TO A VESSEL STRIKE.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,11-Apr-16,"WHALE APPEARS TO BE ANCHORED IN 10 TOTAL BUOYS AND BLUE STEEL LINE; 3 ORANGE BULLET BUOYS, 1 LARGE WHITE BULLET BUOY, 3 RED/ORANGE BULLET BUOYS, 1 DARK RED BULLET BUOY, 1 DOUBLE ORANGE BULLET BUOY AND 1 PURPLE CA DUNGENESS CRAB TAG. GEAR ORIGINATED FROM MOSS LANDING. SECOND BUOY NUMBER WAS ALSO NOTED FROM A PHOTO. A SEARCH EFFORT FOR THE WHALE WAS INITIATED, BUT THE WHALE WAS NOT RELOCATED. FISHING GEAR WAS APPARENTLY DEPLOYED IN AREA AT THE END OF MARCH. GEAR CONFIGURATION AND AMOUNT UNKNOWN. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,16-Apr-16,"3 BLACK AND WHITE BUOYS AND ROPE AROUND TAILSTOCK. GEAR CONFIRMED AS CA DUNGENESS CRAB FROM TAG/BUOY NUMBER. GEAR HAD BEEN SET IN SAN MATEO COUNTY. ANIMAL SEEN LAST ON JUNE 4TH IN MONTEREY BAY, EMACIATED AND HEAVILY SCARRED, APPARENTLY SHED GEAR FROM TAILSTOCK, BUT UNKNOWN IF GEAR REMAINED ON PECTORAL FLIPPERS. LINE SEEN DEEPLY EMBEDDED IN TAILSTOCK ON 2 OCCASIONS, WITH MANY CYAMIDS DEEP IN WOUNDS. DETERIORATING CONDITION OF ANIMAL WARRANTS SERIOUS INJURY UNDER CATEGORY L10, CONSIDERING CONSTRICTING NATURE OF ENTANGLEMENT, BUT UNKNOWN GEAR CONFIGURATION. HEALTH DECLINE.",EN,SI,DECLINE,Partial,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,18-Apr-16,"REPORTED AS ROPE AND 2 BUOYS (ONE WHITE, ONE ORANGE) ENTANGLING WHALE'S CAUDAL PEDUNCLE. WHALE NOT RELOCATED. GEAR CONFIGURATION AND AMOUNT UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,20-Apr-16,"WHALE ENTANGLED AROUND BODY (2 WRAPS = MULTIPLE WRAPS), BOTH PECTORCAL FINS, AND MOUTH. TANDEM ORANGE AND PINK BULLET BUOYS, PLUS 1 DARK ORANGE OR RED BULLET BUOY ATTACHED TO BLUE OR GREEN POLYLINE. FISHERY POSITIVELY-IDENTIFIED AS CA DUNGENESS CRAB POT FROM BUOY TAG. ONE BUOY WAS BEING TRAILED 100 YARDS BEHIND WHALE. GEAR HAD BEEN SET ON MARCH 29, 2016 IN SAME AREA. WHALE DISENTANGLEMENT TEAM WAS ABLE TO ATTACH TELEMETRY PACKAGE TO WHALE AND RETURN ON 4/21/2016 TO FULLY DISENTANGLE WHALE (=RESCUE).",EN,NS,UNKNOWN,Disentangled,0,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,20-Apr-16,"FISHERY OBSERVER REPORTED ENTANGLEMENT WITH SABLEFISH GEAR 20 MILES OFFSHORE, 30 MILES SOUTH OF CRESCENT CITY. NARRATIVE INCLUDES DESCRIPTION OF 2 PINK BUOYS AND 200 FEET OF LINE. WHALE WAS DISENTANGLED BY FISHING VESSEL WITH OBSERVER ONBOARD. UNKNOWN IF FULLY DISENTANGLED, THUS ASSIGNED AS A PRORATED SERIOUS INJURY. NEED ADDITIONAL INFO FROM OBSERVER PROGRAM. GEAR CONFIGURATION AND AMOUNT UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,20-Apr-16,"THRASHING WHALE SEEN AT DISTANCE WITH TWO BUOYS AND 6-8 CAUDAL PEDUNCLE WRAPS, NOT RESIGHTED. CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. MULTIPLE WRAPS. PHOTOS. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,8-May-16,"SWIMMING WHALE WITH TWO BUOYS, ONE ORANGE AND ONE RED WITH DUNGENESS CRAB TAG, ON LEFT SIDE OF BODY, ORANGE COLORED LINE. POSSIBLE LEFT PECTORAL WRAP, FLOAT AND LINE DRAPED OVER BODY. ANIMAL APPARENTLY SELF-RELEASED FROM GEAR WAS SEEN SWIMMING GEAR FREE BY FAST RAFT TEAM. GEAR ORIGINALLY SET IN MONTEREY BAY AREA IN LATE MARCH. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,NS,UNKNOWN,Self Release,0,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,10-May-16,"ENTANGLED WHALE SWIMMING SOUTH, LUNGING AT SURFACE. BUOY, HEAVY LINE FROM A CRAB POT SYSTEM WRAPPED AROUND BOTH SIDES OF THE WHALE'S FLUKES. WHALE DISENTANLGEMENT TEAM INTERVENED AND WAS ABLE TO PHOTOGRAPH WHALE AND RETRIEVE ENTANGLING GEAR (=RESCUE). ANIMAL LAST SEEN ALIVE, FREE OF GEAR, IN GOOD BODY CONDITION.",EN,NS,UNKNOWN,Disentangled,0,F,-,L3,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,12-May-16,"GREEN AND ORANGE LINES OVER BODY AND FLUKES. 2 BUOYS ASSOCIATED WITH GEAR. LAST SEEN ALIVE, LIKELY WITH REMAINING TRAILING GEAR. GEAR WAS POSITIVELY-IDENTIFIED AND MATCHED GEAR THAT WAS INVOLVED IN APRIL 11, 2016 ENTANGLEMENT IN SAME AREA. ABOUT 50 FT OF LINE AND A RED BUOY WAS REMOVED BY THE REPORTING PARTY AND THEN THE WHALE DOVE AND SWAM OFF. LINE WAS STILL VISIBLE AROUND THE TAIL, IN ADDITION TO AN ORANGE BUOY. FINAL GEAR CONFIGURATION AND AMOUNT UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,17-May-16,"ALERT WHALE WITH GOOD BODY CONDITION WAS ENTANGLED IN VERTICAL LINE, HIGH ON THE TAIL STOCK WITH SABLEFISH POT/TRAP GEAR AND THREE POLY BALLS (ONE ORANGE, ONE BLUE, AND ONE WHITE) AND A HIGH FLYER (20 FT, ALUMINUM POLE WITH FLAG AND PHOTO SENSITIVE LIGHT WITH 3/4"" LINE. WHALE WAS DESCRIBED AS SOMETIMES BEING VERTICAL IN THE WATER WHEN SURFACING TO BREATHE. EVIDENCE THAT THE WHALE WAS ANCHORED IN PLACE. PHOTO EVIDENCE SUGGESTS THE GEAR WAS ~ 40 FEET BEHIND THE WHALE = TRAILING GEAR. DISENTANGLEMENT EFFORT BY CREW OF FISHING VESSEL. SOME GEAR REMAINED ON ANIMAL AFTER DISENTANGLEMENT EFFORT (=RESCUE). WHALE DESCRIBED AS SWIMMING OFF QUICKLY AFTER SOME GEAR WAS REMOVED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,17-May-16,"WHALE BOBBING NEAR SURFACE, 2 YELLOW BUOYS ASSOCIATED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,22-May-16,"BLUE LINE COMING OUT OF THE RIGHT CORNER OF MOUTH, DOWN RIGHT SIDE OF BODY, 4 BUOYS TOTAL; RESIGHTING COMMENT: 100 FEET OF BLUE LINE, 3/4 TO 1 INCH LINE, TRAILING BEHIND WHALE, BELIEVED TO ORIGINATE FROM MOUTH; 4 BUOYS, 3 ORANGE, 1 WHITE; PURPLE TAG OF UNKNOWN SHAPE NOTED FROM PHOTOS ON BUOY. BREACHING AND PECTORAL FIN SLAPPING, SUBMERGING ALL GEAR WHEN DIVING. GEAR CONFIGURATION AND AMOUNT UNKNOWN. WHALE RESIGHTED ON 5/24, STILL ENTANGLED.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,22-May-16,"WHALE TRAILING 2 BUOYS (1 ORANGE, 1 GREEN AND WHITE) APPROX. 10 FT. BEHIND FLUKES. ENTANGLEMENT BELIEVED TO INVOLVE FLUKES BUT COULD NOT BE CONFIRMED. WHALE WAS TRAVELING SLOWLY AND DID NOT SHOW FLUKES WHEN DIVING, BUT ALL VISIBLE GEAR WAS SUBMERGED WHEN WHALE DOVE. BUOYS DESCRIBED BY REPORTING PARTY AS CRAB POT BUOYS, BUT THE IDENTITY OF THE FISHERY COULD NOT BE CONFIRMED. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,27-May-16,WHALE WITH RED / ORANGE BUOY BEING TRAILED 10 FT. BEHIND. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,1-Jun-16,"FISHING VESSEL OFF BODEGA BAY REPORTED WHALE ENTANGLED WITH THREE BUOYS CLOSE TO BODY AND TAIL. WHALE RESIGHTED 4 DAYS LATER IN SAME VICINITY AT THE SURFACE, NOT DIVING UNTIL A VESSEL APPROACHED. WHALE DRAGGED BUOYS UNDERWATER UPON DIVING. WHALE WAS SEEN AGAIN OFF SAN DIEGO ON 7/2/2016 AND 7/3/2016, STILL ENTANGLED AND SPYHOPPING, TRAILING 60-70 FT OF LINE, PLUS BUOYS. CONFIRMED DUNGENESS CRAB POT TRAP (CA) FROM PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,1-Jun-16,"WHALE OFF SANTA CRUZ ISLAND, FEEDING WITH OTHER WHALES, REPORTED TO BE TRAILING 3 BUOYS. AMOUNT AND CONFIGURTION OF GEAR UNKNOWN. PHOTOS APPARENTLY TAKEN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,2-Jun-16,"WHALE-WATCHING VESSEL REPORTED WHALE WITH BLUE LINE (MULTIPLE WRAPS) BEHIND BLOWHOLE AND BEHIND DORSAL, 2 YELLOW BULLET BUOYS ON RIGHT SIDE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. PHOTOS TAKEN, INCLUDING FLUKE-ID.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,4-Jun-16,"MULTIPLE CONSTRICTING WRAPS AT BASE OF LEFT PECTORAL FLIPPER, LINE HANGING DOWN TO TRAP (NOT SEEN), 2 BUOYS: 1 CLOSE TO TIGHT WRAP (WITH DUNGENESS CRAB BUOY TAG POSITIVELY-IDENTIFIED, AS SEEN ON VIDEO, SECOND BUOY ~5 FEET ABOVE (TRAILER BUOY) ; LINE SCAR BY DORSAL FIN. FASTRAFT TEAM WAS ABLE TO ASSESS ANIMAL AND TAKE VIDEO / PHOTOS. DESIGNATED L2 SERIOUS INJURY DUE TO CONSTRICTING WRAPS. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,8-Jun-16,REPORT FROM PERSON IN KAYAK WHO ENCOUNTERED WHALE TRAILING ORANGE AND WHITE BUOY 10 FEET BEHIND WHALE. BUOY SUBMERGED WHEN WHALE DOVE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,9-Jun-16,"GREEN MONOFILAMENT NETTING, RIGHT SIDE OF MOUTH, DRAPED OVER BODY, SOMETIMES OVER DORSAL FIN. NET EXITING MOUTH AND TRAILING. ANIMAL BREACHING. ANIMAL IN APPARENT GOOD HEALTH WITH MINIMAL AMOUNT OF GEAR. FINAL OUTCOME UNKNOWN.",EN,NS,UNKNOWN,-,0,F,-,L3,,,,,,,,,,,,,,,,,0,Gillnet,1
PAC,12-Jun-16,"LINE DEEPLY EMBEDDED IN TAILSTOCK, TRAILING 3 BUOYS. SIGNIFICANT SCARRING AROUND THE TAIL STOCK AND ROPE INJURIES ON THE ANTERIOR EDGES OF BOTH SIDES OF THE FLUKE, THE ROPE WRAP WAS AROUND THE TAIL STOCK AND THERE WAS ALSO A PERPENDICULAR ROPE WRAP ON THE RIGHT SIDE OF THE FLUKE WHICH WAS DEEP INTO THE BLUBBER/FLESH. CONSTRICTING ENTANGLEMENT AND SERIOUS INJURY UNDER CATEGORY L2. FISHERY POSITIVELY-IDENTIFIED THROUGH TAG NUMBERS. FISHERMAN HAD SET APPROX. 500 TRAPS IN BODEGA BAY, CA AREA BETWEEN MARCH 31 AND JUNE 1 OF 2016. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,
